county,precinct,office,candidate,votes,district
Esmeralda,2,Governor,Brian Sandoval,31,
Esmeralda,2,Governor,David Vanderbeek,2,
Esmeralda,2,State House,Louis Gabriel,5,32
Esmeralda,2,State House,Ira Hansen,30,32
Esmeralda,2,State House,John Sampaga,3,32
Esmeralda,2,State Senate,Don Gustavson,30,14
Esmeralda,2,State Senate,Joe Hunt,8,14
Esmeralda,2,U.S. House,Russell Best,1,4
Esmeralda,2,U.S. House,Steve Brown,1,4
Esmeralda,2,U.S. House,Cresent Hardy,31,4
Esmeralda,2,U.S. House,Steven Horsford,6,4
Esmeralda,3,Attorney General,Jonathan Hansen,21,
Esmeralda,3,Attorney General,Adam Laxalt,94,
Esmeralda,3,Attorney General,Ross Miller,35,
Esmeralda,3,Attorney General,None Of These Candidates,3,
Esmeralda,3,Governor,Robert Goodman,15,
Esmeralda,3,Governor,None Of These Candidates,5,
Esmeralda,3,Governor,Brian Sandoval,124,
Esmeralda,3,Governor,David Vanderbeek,9,
Esmeralda,3,State House,Louis Gabriel,10,32
Esmeralda,3,State House,Ira Hansen,119,32
Esmeralda,3,State House,John Sampaga,20,32
Esmeralda,3,State Senate,Don Gustavson,123,14
Esmeralda,3,State Senate,Joe Hunt,28,14
Esmeralda,3,U.S. House,Russell Best,13,4
Esmeralda,3,U.S. House,Steve Brown,6,4
Esmeralda,3,U.S. House,Cresent Hardy,108,4
Esmeralda,3,U.S. House,Steven Horsford,23,4
Esmeralda,4,Attorney General,Jonathan Hansen,0,
Esmeralda,4,Attorney General,Adam Laxalt,9,
Esmeralda,4,Attorney General,Ross Miller,3,
Esmeralda,4,Attorney General,None Of These Candidates,0,
Esmeralda,4,Governor,Robert Goodman,3,
Esmeralda,4,Governor,None Of These Candidates,0,
Esmeralda,4,Governor,Brian Sandoval,9,
Esmeralda,4,Governor,David Vanderbeek,0,
Esmeralda,4,State House,Louis Gabriel,0,32
Esmeralda,4,State House,Ira Hansen,9,32
Esmeralda,4,State House,John Sampaga,3,32
Esmeralda,4,State Senate,Don Gustavson,9,14
Esmeralda,4,State Senate,Joe Hunt,3,14
Esmeralda,4,U.S. House,Russell Best,0,4
Esmeralda,4,U.S. House,Steve Brown,0,4
Esmeralda,4,U.S. House,Cresent Hardy,8,4
Esmeralda,4,U.S. House,Steven Horsford,4,4
Esmeralda,5,Attorney General,Jonathan Hansen,,
Esmeralda,5,Attorney General,Adam Laxalt,,
Esmeralda,5,Attorney General,Ross Miller,,
Esmeralda,5,Attorney General,None Of These Candidates,,
Esmeralda,5,Governor,Robert Goodman,,
Esmeralda,5,Governor,None Of These Candidates,,
Esmeralda,5,Governor,Brian Sandoval,,
Esmeralda,5,Governor,David Vanderbeek,,
Esmeralda,5,State House,Louis Gabriel,,32
Esmeralda,5,State House,Ira Hansen,,32
Esmeralda,5,State House,John Sampaga,,32
Esmeralda,5,State Senate,Don Gustavson,,14
Esmeralda,5,State Senate,Joe Hunt,,14
Esmeralda,5,U.S. House,Russell Best,,4
Esmeralda,5,U.S. House,Steve Brown,,4
Esmeralda,5,U.S. House,Cresent Hardy,,4
Esmeralda,5,U.S. House,Steven Horsford,,4
Esmeralda,99,U.S. House,Russell Best,0,4
Esmeralda,99,U.S. House,Steve Brown,0,4
Esmeralda,99,U.S. House,Cresent Hardy,0,4
Esmeralda,99,U.S. House,Steven Horsford,0,4
Eureka,1,Attorney General,Jonathan Hansen,28,
Eureka,1,Attorney General,Adam Laxalt,192,
Eureka,1,Attorney General,Ross Miller,37,
Eureka,1,Attorney General,None Of These Candidates,13,
Eureka,1,Governor,Robert Goodman,23,
Eureka,1,Governor,None Of These Candidates,14,
Eureka,1,Governor,Brian Sandoval,211,
Eureka,1,Governor,David Vanderbeek,22,
Eureka,1,State House,John Ellison,239,33
Eureka,1,U.S. House,Mark Amodei,212,2
Eureka,1,U.S. House,Janine Hansen,42,2
Eureka,1,U.S. House,Kristen Spees,17,2
Eureka,2,Attorney General,Jonathan Hansen,14,
Eureka,2,Attorney General,Adam Laxalt,159,
Eureka,2,Attorney General,Ross Miller,38,
Eureka,2,Attorney General,None Of These Candidates,15,
Eureka,2,Governor,Robert Goodman,15,
Eureka,2,Governor,None Of These Candidates,18,
Eureka,2,Governor,Brian Sandoval,179,
Eureka,2,Governor,David Vanderbeek,16,
Eureka,2,State House,John Ellison,198,33
Eureka,2,U.S. House,Mark Amodei,180,2
Eureka,2,U.S. House,Janine Hansen,22,2
Eureka,2,U.S. House,Kristen Spees,21,2
Eureka,3,Attorney General,Jonathan Hansen,12,
Eureka,3,Attorney General,Adam Laxalt,68,
Eureka,3,Attorney General,Ross Miller,15,
Eureka,3,Attorney General,None Of These Candidates,4,
Eureka,3,Governor,Robert Goodman,5,
Eureka,3,Governor,None Of These Candidates,6,
Eureka,3,Governor,Brian Sandoval,72,
Eureka,3,Governor,David Vanderbeek,16,
Eureka,3,State House,John Ellison,88,33
Eureka,3,U.S. House,Mark Amodei,74,2
Eureka,3,U.S. House,Janine Hansen,18,2
Eureka,3,U.S. House,Kristen Spees,7,2
Eureka,4,Attorney General,Jonathan Hansen,17,
Eureka,4,Attorney General,Adam Laxalt,56,
Eureka,4,Attorney General,Ross Miller,21,
Eureka,4,Attorney General,None Of These Candidates,6,
Eureka,4,Governor,Robert Goodman,10,
Eureka,4,Governor,None Of These Candidates,7,
Eureka,4,Governor,Brian Sandoval,71,
Eureka,4,Governor,David Vanderbeek,15,
Eureka,4,State House,John Ellison,89,33
Eureka,4,U.S. House,Mark Amodei,65,2
Eureka,4,U.S. House,Janine Hansen,24,2
Eureka,4,U.S. House,Kristen Spees,11,2
Eureka,99,U.S. House,Mark Amodei,0,2
Eureka,99,U.S. House,Janine Hansen,0,2
Eureka,99,U.S. House,Kristen Spees,0,2
Humboldt,1,Attorney General,Jonathan Hansen,30,
Humboldt,1,Attorney General,Adam Laxalt,217,
Humboldt,1,Attorney General,Ross Miller,120,
Humboldt,1,Attorney General,None Of These Candidates,14,
Humboldt,1,Governor,Robert Goodman,35,
Humboldt,1,Governor,None Of These Candidates,13,
Humboldt,1,Governor,Brian Sandoval,323,
Humboldt,1,Governor,David Vanderbeek,14,
Humboldt,1,State House,Louis Gabriel,35,32
Humboldt,1,State House,Ira Hansen,255,32
Humboldt,1,State House,John Sampaga,78,32
Humboldt,1,State Senate,Don Gustavson,275,14
Humboldt,1,State Senate,Joe Hunt,96,14
Humboldt,1,U.S. House,Mark Amodei,284,2
Humboldt,1,U.S. House,Janine Hansen,33,2
Humboldt,1,U.S. House,Kristen Spees,60,2
Humboldt,10,Attorney General,Jonathan Hansen,9,
Humboldt,10,Attorney General,Adam Laxalt,30,
Humboldt,10,Attorney General,Ross Miller,37,
Humboldt,10,Attorney General,None Of These Candidates,5,
Humboldt,10,Governor,Robert Goodman,34,
Humboldt,10,Governor,None Of These Candidates,2,
Humboldt,10,Governor,Brian Sandoval,43,
Humboldt,10,Governor,David Vanderbeek,2,
Humboldt,10,State House,Louis Gabriel,3,32
Humboldt,10,State House,Ira Hansen,40,32
Humboldt,10,State House,John Sampaga,36,32
Humboldt,10,State Senate,Don Gustavson,35,14
Humboldt,10,State Senate,Joe Hunt,43,14
Humboldt,10,U.S. House,Mark Amodei,42,2
Humboldt,10,U.S. House,Janine Hansen,4,2
Humboldt,10,U.S. House,Kristen Spees,32,2
Humboldt,11,Attorney General,Jonathan Hansen,5,
Humboldt,11,Attorney General,Adam Laxalt,135,
Humboldt,11,Attorney General,Ross Miller,25,
Humboldt,11,Attorney General,None Of These Candidates,2,
Humboldt,11,Governor,Robert Goodman,6,
Humboldt,11,Governor,None Of These Candidates,1,
Humboldt,11,Governor,Brian Sandoval,161,
Humboldt,11,Governor,David Vanderbeek,2,
Humboldt,11,State House,Louis Gabriel,2,32
Humboldt,11,State House,Ira Hansen,157,32
Humboldt,11,State House,John Sampaga,10,32
Humboldt,11,State Senate,Don Gustavson,153,14
Humboldt,11,State Senate,Joe Hunt,14,14
Humboldt,11,U.S. House,Mark Amodei,153,2
Humboldt,11,U.S. House,Janine Hansen,6,2
Humboldt,11,U.S. House,Kristen Spees,9,2
Humboldt,12,Attorney General,Jonathan Hansen,7,
Humboldt,12,Attorney General,Adam Laxalt,93,
Humboldt,12,Attorney General,Ross Miller,14,
Humboldt,12,Attorney General,None Of These Candidates,3,
Humboldt,12,Governor,Robert Goodman,3,
Humboldt,12,Governor,None Of These Candidates,5,
Humboldt,12,Governor,Brian Sandoval,106,
Humboldt,12,Governor,David Vanderbeek,2,
Humboldt,12,State House,Louis Gabriel,4,32
Humboldt,12,State House,Ira Hansen,105,32
Humboldt,12,State House,John Sampaga,6,32
Humboldt,12,State Senate,Don Gustavson,106,14
Humboldt,12,State Senate,Joe Hunt,8,14
Humboldt,12,U.S. House,Mark Amodei,100,2
Humboldt,12,U.S. House,Janine Hansen,12,2
Humboldt,12,U.S. House,Kristen Spees,4,2
Humboldt,13,Attorney General,Jonathan Hansen,20,
Humboldt,13,Attorney General,Adam Laxalt,88,
Humboldt,13,Attorney General,Ross Miller,35,
Humboldt,13,Attorney General,None Of These Candidates,4,
Humboldt,13,Governor,Robert Goodman,20,
Humboldt,13,Governor,None Of These Candidates,10,
Humboldt,13,Governor,Brian Sandoval,110,
Humboldt,13,Governor,David Vanderbeek,9,
Humboldt,13,State House,Louis Gabriel,15,32
Humboldt,13,State House,Ira Hansen,107,32
Humboldt,13,State House,John Sampaga,22,32
Humboldt,13,State Senate,Don Gustavson,109,14
Humboldt,13,State Senate,Joe Hunt,32,14
Humboldt,13,U.S. House,Mark Amodei,103,2
Humboldt,13,U.S. House,Janine Hansen,20,2
Humboldt,13,U.S. House,Kristen Spees,25,2
Humboldt,14,Attorney General,Jonathan Hansen,32,
Humboldt,14,Attorney General,Adam Laxalt,237,
Humboldt,14,Attorney General,Ross Miller,94,
Humboldt,14,Attorney General,None Of These Candidates,12,
Humboldt,14,Governor,Robert Goodman,35,
Humboldt,14,Governor,None Of These Candidates,10,
Humboldt,14,Governor,Brian Sandoval,326,
Humboldt,14,Governor,David Vanderbeek,6,
Humboldt,14,State House,Louis Gabriel,15,32
Humboldt,14,State House,Ira Hansen,296,32
Humboldt,14,State House,John Sampaga,53,32
Humboldt,14,State Senate,Don Gustavson,301,14
Humboldt,14,State Senate,Joe Hunt,67,14
Humboldt,14,U.S. House,Mark Amodei,309,2
Humboldt,14,U.S. House,Janine Hansen,22,2
Humboldt,14,U.S. House,Kristen Spees,43,2
Humboldt,15,Attorney General,Jonathan Hansen,20,
Humboldt,15,Attorney General,Adam Laxalt,74,
Humboldt,15,Attorney General,Ross Miller,27,
Humboldt,15,Attorney General,None Of These Candidates,5,
Humboldt,15,Governor,Robert Goodman,13,
Humboldt,15,Governor,None Of These Candidates,3,
Humboldt,15,Governor,Brian Sandoval,102,
Humboldt,15,Governor,David Vanderbeek,8,
Humboldt,15,State House,Louis Gabriel,12,32
Humboldt,15,State House,Ira Hansen,93,32
Humboldt,15,State House,John Sampaga,16,32
Humboldt,15,State Senate,Don Gustavson,104,14
Humboldt,15,State Senate,Joe Hunt,18,14
Humboldt,15,U.S. House,Mark Amodei,93,2
Humboldt,15,U.S. House,Janine Hansen,20,2
Humboldt,15,U.S. House,Kristen Spees,13,2
Humboldt,2,Attorney General,Jonathan Hansen,35,
Humboldt,2,Attorney General,Adam Laxalt,216,
Humboldt,2,Attorney General,Ross Miller,154,
Humboldt,2,Attorney General,None Of These Candidates,13,
Humboldt,2,Governor,Robert Goodman,58,
Humboldt,2,Governor,None Of These Candidates,7,
Humboldt,2,Governor,Brian Sandoval,333,
Humboldt,2,Governor,David Vanderbeek,21,
Humboldt,2,State House,Louis Gabriel,31,32
Humboldt,2,State House,Ira Hansen,285,32
Humboldt,2,State House,John Sampaga,90,32
Humboldt,2,State Senate,Don Gustavson,285,14
Humboldt,2,State Senate,Joe Hunt,116,14
Humboldt,2,U.S. House,Mark Amodei,285,2
Humboldt,2,U.S. House,Janine Hansen,34,2
Humboldt,2,U.S. House,Kristen Spees,95,2
Humboldt,3,Attorney General,Jonathan Hansen,33,
Humboldt,3,Attorney General,Adam Laxalt,209,
Humboldt,3,Attorney General,Ross Miller,147,
Humboldt,3,Attorney General,None Of These Candidates,20,
Humboldt,3,Governor,Robert Goodman,48,
Humboldt,3,Governor,None Of These Candidates,12,
Humboldt,3,Governor,Brian Sandoval,343,
Humboldt,3,Governor,David Vanderbeek,7,
Humboldt,3,State House,Louis Gabriel,19,32
Humboldt,3,State House,Ira Hansen,288,32
Humboldt,3,State House,John Sampaga,89,32
Humboldt,3,State Senate,Don Gustavson,285,14
Humboldt,3,State Senate,Joe Hunt,114,14
Humboldt,3,U.S. House,Mark Amodei,284,2
Humboldt,3,U.S. House,Janine Hansen,38,2
Humboldt,3,U.S. House,Kristen Spees,83,2
Humboldt,4,Attorney General,Jonathan Hansen,32,
Humboldt,4,Attorney General,Adam Laxalt,157,
Humboldt,4,Attorney General,Ross Miller,114,
Humboldt,4,Attorney General,None Of These Candidates,18,
Humboldt,4,Governor,Robert Goodman,47,
Humboldt,4,Governor,None Of These Candidates,4,
Humboldt,4,Governor,Brian Sandoval,259,
Humboldt,4,Governor,David Vanderbeek,12,
Humboldt,4,State House,Louis Gabriel,29,32
Humboldt,4,State House,Ira Hansen,214,32
Humboldt,4,State House,John Sampaga,74,32
Humboldt,4,State Senate,Don Gustavson,220,14
Humboldt,4,State Senate,Joe Hunt,96,14
Humboldt,4,U.S. House,Mark Amodei,215,2
Humboldt,4,U.S. House,Janine Hansen,47,2
Humboldt,4,U.S. House,Kristen Spees,60,2
Humboldt,5,Attorney General,Jonathan Hansen,40,
Humboldt,5,Attorney General,Adam Laxalt,335,
Humboldt,5,Attorney General,Ross Miller,181,
Humboldt,5,Attorney General,None Of These Candidates,26,
Humboldt,5,Governor,Robert Goodman,53,
Humboldt,5,Governor,None Of These Candidates,16,
Humboldt,5,Governor,Brian Sandoval,505,
Humboldt,5,Governor,David Vanderbeek,12,
Humboldt,5,State House,Louis Gabriel,27,32
Humboldt,5,State House,Ira Hansen,442,32
Humboldt,5,State House,John Sampaga,103,32
Humboldt,5,State Senate,Don Gustavson,447,14
Humboldt,5,State Senate,Joe Hunt,124,14
Humboldt,5,U.S. House,Mark Amodei,482,2
Humboldt,5,U.S. House,Janine Hansen,26,2
Humboldt,5,U.S. House,Kristen Spees,73,2
Humboldt,6,Attorney General,Jonathan Hansen,46,
Humboldt,6,Attorney General,Adam Laxalt,359,
Humboldt,6,Attorney General,Ross Miller,146,
Humboldt,6,Attorney General,None Of These Candidates,30,
Humboldt,6,Governor,Robert Goodman,56,
Humboldt,6,Governor,None Of These Candidates,9,
Humboldt,6,Governor,Brian Sandoval,497,
Humboldt,6,Governor,David Vanderbeek,22,
Humboldt,6,State House,Louis Gabriel,30,32
Humboldt,6,State House,Ira Hansen,453,32
Humboldt,6,State House,John Sampaga,89,32
Humboldt,6,State Senate,Don Gustavson,452,14
Humboldt,6,State Senate,Joe Hunt,119,14
Humboldt,6,U.S. House,Mark Amodei,447,2
Humboldt,6,U.S. House,Janine Hansen,44,2
Humboldt,6,U.S. House,Kristen Spees,89,2
Humboldt,7,Attorney General,Jonathan Hansen,50,
Humboldt,7,Attorney General,Adam Laxalt,279,
Humboldt,7,Attorney General,Ross Miller,107,
Humboldt,7,Attorney General,None Of These Candidates,15,
Humboldt,7,Governor,Robert Goodman,34,
Humboldt,7,Governor,None Of These Candidates,16,
Humboldt,7,Governor,Brian Sandoval,388,
Humboldt,7,Governor,David Vanderbeek,21,
Humboldt,7,State House,Louis Gabriel,20,32
Humboldt,7,State House,Ira Hansen,362,32
Humboldt,7,State House,John Sampaga,64,32
Humboldt,7,State Senate,Don Gustavson,376,14
Humboldt,7,State Senate,Joe Hunt,76,14
Humboldt,7,U.S. House,Mark Amodei,365,2
Humboldt,7,U.S. House,Janine Hansen,47,2
Humboldt,7,U.S. House,Kristen Spees,45,2
Humboldt,8,Attorney General,Jonathan Hansen,6,
Humboldt,8,Attorney General,Adam Laxalt,47,
Humboldt,8,Attorney General,Ross Miller,8,
Humboldt,8,Attorney General,None Of These Candidates,3,
Humboldt,8,Governor,Robert Goodman,1,
Humboldt,8,Governor,None Of These Candidates,0,
Humboldt,8,Governor,Brian Sandoval,63,
Humboldt,8,Governor,David Vanderbeek,2,
Humboldt,8,State House,Louis Gabriel,5,32
Humboldt,8,State House,Ira Hansen,58,32
Humboldt,8,State House,John Sampaga,2,32
Humboldt,8,State Senate,Don Gustavson,61,14
Humboldt,8,State Senate,Joe Hunt,2,14
Humboldt,8,U.S. House,Mark Amodei,59,2
Humboldt,8,U.S. House,Janine Hansen,2,2
Humboldt,8,U.S. House,Kristen Spees,3,2
Humboldt,9,Attorney General,Jonathan Hansen,12,
Humboldt,9,Attorney General,Adam Laxalt,48,
Humboldt,9,Attorney General,Ross Miller,31,
Humboldt,9,Attorney General,None Of These Candidates,5,
Humboldt,9,Governor,Robert Goodman,16,
Humboldt,9,Governor,None Of These Candidates,0,
Humboldt,9,Governor,Brian Sandoval,74,
Humboldt,9,Governor,David Vanderbeek,9,
Humboldt,9,State House,Louis Gabriel,16,32
Humboldt,9,State House,Ira Hansen,65,32
Humboldt,9,State House,John Sampaga,15,32
Humboldt,9,State Senate,Don Gustavson,71,14
Humboldt,9,State Senate,Joe Hunt,24,14
Humboldt,9,U.S. House,Mark Amodei,68,2
Humboldt,9,U.S. House,Janine Hansen,9,2
Humboldt,9,U.S. House,Kristen Spees,18,2
Humboldt,99,U.S. House,Mark Amodei,0,2
Humboldt,99,U.S. House,Janine Hansen,0,2
Humboldt,99,U.S. House,Kristen Spees,0,2
Lander,01,Attorney General,Jonathan Hansen,28,
Lander,01,Attorney General,Adam Laxalt,181,
Lander,01,Attorney General,Ross Miller,77,
Lander,01,Attorney General,None Of These Candidates,10,
Lander,01,Governor,Robert Goodman,27,
Lander,01,Governor,None Of These Candidates,5,
Lander,01,Governor,Brian Sandoval,256,
Lander,01,Governor,David Vanderbeek,10,
Lander,01,State House,Louis Gabriel,17,32
Lander,01,State House,Ira Hansen,226,32
Lander,01,State House,John Sampaga,49,32
Lander,01,State Senate,Don Gustavson,231,14
Lander,01,State Senate,Joe Hunt,58,14
Lander,01,U.S. House,Mark Amodei,219,2
Lander,01,U.S. House,Janine Hansen,33,2
Lander,01,U.S. House,Kristen Spees,41,2
Lander,02,Attorney General,Jonathan Hansen,46,
Lander,02,Attorney General,Adam Laxalt,190,
Lander,02,Attorney General,Ross Miller,98,
Lander,02,Attorney General,None Of These Candidates,16,
Lander,02,Governor,Robert Goodman,43,
Lander,02,Governor,None Of These Candidates,9,
Lander,02,Governor,Brian Sandoval,279,
Lander,02,Governor,David Vanderbeek,20,
Lander,02,State House,Louis Gabriel,25,32
Lander,02,State House,Ira Hansen,246,32
Lander,02,State House,John Sampaga,77,32
Lander,02,State Senate,Don Gustavson,248,14
Lander,02,State Senate,Joe Hunt,97,14
Lander,02,U.S. House,Mark Amodei,235,2
Lander,02,U.S. House,Janine Hansen,48,2
Lander,02,U.S. House,Kristen Spees,67,2
Lander,03,Attorney General,Jonathan Hansen,8,
Lander,03,Attorney General,Adam Laxalt,64,
Lander,03,Attorney General,Ross Miller,27,
Lander,03,Attorney General,None Of These Candidates,1,
Lander,03,Governor,Robert Goodman,12,
Lander,03,Governor,None Of These Candidates,1,
Lander,03,Governor,Brian Sandoval,85,
Lander,03,Governor,David Vanderbeek,3,
Lander,03,State House,Louis Gabriel,5,32
Lander,03,State House,Ira Hansen,76,32
Lander,03,State House,John Sampaga,16,32
Lander,03,State Senate,Don Gustavson,76,14
Lander,03,State Senate,Joe Hunt,23,14
Lander,03,U.S. House,Mark Amodei,76,2
Lander,03,U.S. House,Janine Hansen,9,2
Lander,03,U.S. House,Kristen Spees,15,2
Lander,04,Attorney General,Jonathan Hansen,47,
Lander,04,Attorney General,Adam Laxalt,281,
Lander,04,Attorney General,Ross Miller,78,
Lander,04,Attorney General,None Of These Candidates,8,
Lander,04,Governor,Robert Goodman,35,
Lander,04,Governor,None Of These Candidates,10,
Lander,04,Governor,Brian Sandoval,348,
Lander,04,Governor,David Vanderbeek,22,
Lander,04,State House,Louis Gabriel,24,32
Lander,04,State House,Ira Hansen,335,32
Lander,04,State House,John Sampaga,52,32
Lander,04,State Senate,Don Gustavson,340,14
Lander,04,State Senate,Joe Hunt,70,14
Lander,04,U.S. House,Mark Amodei,317,2
Lander,04,U.S. House,Janine Hansen,41,2
Lander,04,U.S. House,Kristen Spees,55,2
Lander,05,Attorney General,Jonathan Hansen,42,
Lander,05,Attorney General,Adam Laxalt,243,
Lander,05,Attorney General,Ross Miller,69,
Lander,05,Attorney General,None Of These Candidates,14,
Lander,05,Governor,Robert Goodman,26,
Lander,05,Governor,None Of These Candidates,11,
Lander,05,Governor,Brian Sandoval,313,
Lander,05,Governor,David Vanderbeek,16,
Lander,05,State House,Louis Gabriel,18,32
Lander,05,State House,Ira Hansen,291,32
Lander,05,State House,John Sampaga,54,32
Lander,05,State Senate,Don Gustavson,300,14
Lander,05,State Senate,Joe Hunt,63,14
Lander,05,U.S. House,Mark Amodei,284,2
Lander,05,U.S. House,Janine Hansen,40,2
Lander,05,U.S. House,Kristen Spees,40,2
Lander,07,Attorney General,Jonathan Hansen,5,
Lander,07,Attorney General,Adam Laxalt,51,
Lander,07,Attorney General,Ross Miller,18,
Lander,07,Attorney General,None Of These Candidates,2,
Lander,07,Governor,Robert Goodman,4,
Lander,07,Governor,None Of These Candidates,1,
Lander,07,Governor,Brian Sandoval,61,
Lander,07,Governor,David Vanderbeek,9,
Lander,07,State House,Louis Gabriel,4,32
Lander,07,State House,Ira Hansen,62,32
Lander,07,State House,John Sampaga,8,32
Lander,07,State Senate,Don Gustavson,60,14
Lander,07,State Senate,Joe Hunt,15,14
Lander,07,U.S. House,Mark Amodei,67,2
Lander,07,U.S. House,Janine Hansen,3,2
Lander,07,U.S. House,Kristen Spees,6,2
Lander,08,Attorney General,Jonathan Hansen,0,
Lander,08,Attorney General,Adam Laxalt,8,
Lander,08,Attorney General,Ross Miller,2,
Lander,08,Attorney General,None Of These Candidates,3,
Lander,08,Governor,Robert Goodman,4,
Lander,08,Governor,None Of These Candidates,0,
Lander,08,Governor,Brian Sandoval,9,
Lander,08,Governor,David Vanderbeek,0,
Lander,08,State House,Louis Gabriel,0,32
Lander,08,State House,Ira Hansen,8,32
Lander,08,State House,John Sampaga,4,32
Lander,08,State Senate,Don Gustavson,9,14
