county,precinct,office,candidate,votes,district
Clark,638,State House,Peggy Pierce,406,3
Clark,638,U.S. House,Shelley Berkley,480,1
Clark,638,U.S. House,Jim Duensing,23,1
Clark,638,U.S. House,Russ Mickelson,294,1
Clark,638,U.S. Senate,David Schumann,2,
Clark,638,U.S. Senate,Gary Marinch,0,
Clark,638,U.S. Senate,None Of These Candidates,8,
Clark,638,U.S. Senate,Harry Reid,518,
Clark,638,U.S. Senate,Richard Ziser,283,
Clark,638,U.S. Senate,Thomas Hurst,10,
Clark,638,President,David Cobb,0,
Clark,638,President,George Bush,142,
Clark,638,President,John Kerry,171,
Clark,638,President,Michael Peroutka,2,
Clark,638,President,Michael Badnarik,2,
Clark,638,President,None Of These Candidates,1,
Clark,638,President,Ralph Nader,4,
Clark,638,State House,Brian Packer,115,3
Clark,638,State House,Clint Barker,18,3
Clark,638,State House,Peggy Pierce,162,3
Clark,638,U.S. House,Shelley Berkley,191,1
Clark,638,U.S. House,Jim Duensing,16,1
Clark,638,U.S. House,Russ Mickelson,105,1
Clark,638,U.S. Senate,David Schumann,2,
Clark,638,U.S. Senate,Gary Marinch,2,
Clark,638,U.S. Senate,None Of These Candidates,2,
Clark,638,U.S. Senate,Harry Reid,211,
Clark,638,U.S. Senate,Richard Ziser,92,
Clark,638,U.S. Senate,Thomas Hurst,6,
Clark,638,President,David Cobb,0,
Clark,638,President,George Bush,161,
Clark,638,President,John Kerry,179,
Clark,638,President,Michael Peroutka,1,
Clark,638,President,Michael Badnarik,0,
Clark,638,President,None Of These Candidates,0,
Clark,638,President,Ralph Nader,2,
Clark,638,State House,Brian Packer,117,3
Clark,638,State House,Clint Barker,17,3
Clark,638,State House,Peggy Pierce,178,3
Clark,638,State Senate,Leo Davenport,137,3
Clark,638,State Senate,Valerie Wiener,181,3
Clark,638,U.S. House,Shelley Berkley,208,1
Clark,638,U.S. House,Jim Duensing,8,1
Clark,638,U.S. House,Russ Mickelson,110,1
Clark,638,U.S. Senate,David Schumann,2,
Clark,638,U.S. Senate,Gary Marinch,2,
Clark,638,U.S. Senate,None Of These Candidates,3,
Clark,638,U.S. Senate,Harry Reid,222,
Clark,638,U.S. Senate,Richard Ziser,101,
Clark,638,U.S. Senate,Thomas Hurst,7,
Clark,638,President,David Cobb,1,
Clark,638,President,George Bush,91,
Clark,638,President,John Kerry,71,
Clark,638,President,Michael Peroutka,0,
Clark,638,President,Michael Badnarik,0,
Clark,638,President,None Of These Candidates,0,
Clark,638,President,Ralph Nader,0,
Clark,638,State House,Brian Packer,78,3
Clark,638,State House,Clint Barker,5,3
Clark,638,State House,Peggy Pierce,71,3
Clark,638,State Senate,Leo Davenport,87,3
Clark,638,State Senate,Valerie Wiener,71,3
Clark,638,U.S. House,Shelley Berkley,78,1
Clark,638,U.S. House,Jim Duensing,8,1
Clark,638,U.S. House,Russ Mickelson,71,1
Clark,638,U.S. Senate,David Schumann,2,
Clark,638,U.S. Senate,Gary Marinch,0,
Clark,638,U.S. Senate,None Of These Candidates,0,
Clark,638,U.S. Senate,Harry Reid,92,
Clark,638,U.S. Senate,Richard Ziser,65,
Clark,638,U.S. Senate,Thomas Hurst,0,
Clark,638,President,David Cobb,0,
Clark,638,President,George Bush,56,
Clark,638,President,John Kerry,114,
Clark,638,President,Michael Peroutka,0,
Clark,638,President,Michael Badnarik,2,
Clark,638,President,None Of These Candidates,3,
Clark,638,President,Ralph Nader,1,
Clark,638,State House,Brian Packer,47,3
Clark,638,State House,Clint Barker,12,3
Clark,638,State House,Peggy Pierce,107,3
Clark,638,U.S. House,Shelley Berkley,122,1
Clark,638,U.S. House,Jim Duensing,9,1
Clark,638,U.S. House,Russ Mickelson,39,1
Clark,638,U.S. Senate,David Schumann,0,
Clark,638,U.S. Senate,Gary Marinch,0,
Clark,638,U.S. Senate,None Of These Candidates,4,
Clark,638,U.S. Senate,Harry Reid,134,
Clark,638,U.S. Senate,Richard Ziser,32,
Clark,638,U.S. Senate,Thomas Hurst,4,
Clark,638,President,David Cobb,1,
Clark,638,President,George Bush,126,
Clark,638,President,John Kerry,127,
Clark,638,President,Michael Peroutka,1,
Clark,638,President,Michael Badnarik,0,
Clark,638,President,None Of These Candidates,0,
Clark,638,President,Ralph Nader,3,
Clark,638,State House,Brian Packer,106,3
Clark,638,State House,Clint Barker,12,3
Clark,638,State House,Peggy Pierce,128,3
Clark,638,U.S. House,Shelley Berkley,151,1
Clark,638,U.S. House,Jim Duensing,5,1
Clark,638,U.S. House,Russ Mickelson,94,1
Clark,638,U.S. Senate,David Schumann,0,
Clark,638,U.S. Senate,Gary Marinch,0,
Clark,638,U.S. Senate,None Of These Candidates,1,
Clark,638,U.S. Senate,Harry Reid,166,
Clark,638,U.S. Senate,Richard Ziser,85,
Clark,638,U.S. Senate,Thomas Hurst,2,
Clark,639,President,David Cobb,1,
Clark,639,President,George Bush,110,
Clark,639,President,John Kerry,123,
Clark,639,President,Michael Peroutka,0,
Clark,639,President,Michael Badnarik,2,
Clark,639,President,None Of These Candidates,0,
Clark,639,President,Ralph Nader,2,
Clark,639,State House,Brian Packer,74,3
Clark,639,State House,Clint Barker,11,3
Clark,639,State House,Peggy Pierce,132,3
Clark,639,State Senate,Danny Tarkanian,126,11
Clark,639,State Senate,Mike Schneider,101,11
Clark,639,U.S. House,Shelley Berkley,157,1
Clark,639,U.S. House,Jim Duensing,5,1
Clark,639,U.S. House,Russ Mickelson,65,1
Clark,639,U.S. Senate,David Schumann,3,
Clark,639,U.S. Senate,Gary Marinch,0,
Clark,639,U.S. Senate,None Of These Candidates,6,
Clark,639,U.S. Senate,Harry Reid,160,
Clark,639,U.S. Senate,Richard Ziser,62,
Clark,639,U.S. Senate,Thomas Hurst,4,
Clark,639,President,David Cobb,1,
Clark,639,President,George Bush,231,
Clark,639,President,John Kerry,271,
Clark,639,President,Michael Peroutka,2,
Clark,639,President,Michael Badnarik,1,
Clark,639,President,None Of These Candidates,1,
Clark,639,President,Ralph Nader,0,
Clark,639,State House,Brian Packer,178,3
Clark,639,State House,Clint Barker,13,3
Clark,639,State House,Peggy Pierce,275,3
Clark,639,State Senate,Danny Tarkanian,235,11
Clark,639,State Senate,Mike Schneider,243,11
Clark,639,U.S. House,Shelley Berkley,319,1
Clark,639,U.S. House,Jim Duensing,10,1
Clark,639,U.S. House,Russ Mickelson,155,1
Clark,639,U.S. Senate,David Schumann,0,
Clark,639,U.S. Senate,Gary Marinch,1,
Clark,639,U.S. Senate,None Of These Candidates,7,
Clark,639,U.S. Senate,Harry Reid,325,
Clark,639,U.S. Senate,Richard Ziser,155,
Clark,639,U.S. Senate,Thomas Hurst,6,
Clark,639,President,David Cobb,0,
Clark,639,President,George Bush,183,
Clark,639,President,John Kerry,305,
Clark,639,President,Michael Peroutka,0,
Clark,639,President,Michael Badnarik,2,
Clark,639,President,None Of These Candidates,3,
Clark,639,President,Ralph Nader,2,
Clark,639,State House,Chris Giunchigliani,332,9
Clark,639,State House,Lee Haynes,81,9
Clark,639,State Senate,Danny Tarkanian,193,11
Clark,639,State Senate,Mike Schneider,246,11
Clark,639,U.S. House,Shelley Berkley,320,1
Clark,639,U.S. House,Jim Duensing,9,1
Clark,639,U.S. House,Russ Mickelson,123,1
Clark,639,U.S. Senate,David Schumann,2,
Clark,639,U.S. Senate,Gary Marinch,3,
Clark,639,U.S. Senate,None Of These Candidates,8,
Clark,639,U.S. Senate,Harry Reid,340,
Clark,639,U.S. Senate,Richard Ziser,119,
Clark,639,U.S. Senate,Thomas Hurst,5,
Clark,639,President,David Cobb,1,
Clark,639,President,George Bush,171,
Clark,639,President,John Kerry,282,
Clark,639,President,Michael Peroutka,0,
Clark,639,President,Michael Badnarik,5,
Clark,639,President,None Of These Candidates,0,
Clark,639,President,Ralph Nader,5,
Clark,639,State House,Bob Adney,146,42
Clark,639,State House,Harry Mortenson,267,42
Clark,639,State Senate,Danny Tarkanian,173,11
Clark,639,State Senate,Mike Schneider,250,11
Clark,639,U.S. House,Shelley Berkley,305,1
Clark,639,U.S. House,Jim Duensing,23,1
Clark,639,U.S. House,Russ Mickelson,103,1
Clark,639,U.S. Senate,David Schumann,5,
Clark,639,U.S. Senate,Gary Marinch,2,
Clark,639,U.S. Senate,None Of These Candidates,18,
Clark,639,U.S. Senate,Harry Reid,312,
Clark,639,U.S. Senate,Richard Ziser,102,
Clark,639,U.S. Senate,Thomas Hurst,12,
Clark,639,President,David Cobb,0,
Clark,639,President,George Bush,170,
Clark,639,President,John Kerry,295,
Clark,639,President,Michael Peroutka,0,
Clark,639,President,Michael Badnarik,2,
Clark,639,President,None Of These Candidates,2,
Clark,639,President,Ralph Nader,3,
Clark,639,State House,Brian Packer,130,3
Clark,639,State House,Clint Barker,18,3
Clark,639,State House,Peggy Pierce,281,3
Clark,639,State Senate,Danny Tarkanian,196,11
Clark,639,State Senate,Mike Schneider,238,11
Clark,639,U.S. House,Shelley Berkley,319,1
Clark,639,U.S. House,Jim Duensing,11,1
Clark,639,U.S. House,Russ Mickelson,107,1
Clark,639,U.S. Senate,David Schumann,3,
Clark,639,U.S. Senate,Gary Marinch,0,
Clark,639,U.S. Senate,None Of These Candidates,2,
Clark,639,U.S. Senate,Harry Reid,342,
Clark,639,U.S. Senate,Richard Ziser,101,
Clark,639,U.S. Senate,Thomas Hurst,7,
Clark,639,President,David Cobb,0,
Clark,639,President,George Bush,236,
Clark,639,President,John Kerry,236,
Clark,639,President,Michael Peroutka,0,
Clark,639,President,Michael Badnarik,4,
Clark,639,President,None Of These Candidates,0,
Clark,639,President,Ralph Nader,2,
Clark,639,State House,Chris Giunchigliani,325,9
Clark,639,State House,Lee Haynes,105,9
Clark,639,State Senate,Leo Davenport,189,3
Clark,639,State Senate,Valerie Wiener,260,3
Clark,639,U.S. House,Shelley Berkley,287,1
Clark,639,U.S. House,Jim Duensing,18,1
Clark,639,U.S. House,Russ Mickelson,151,1
Clark,639,U.S. Senate,David Schumann,2,
Clark,639,U.S. Senate,Gary Marinch,0,
Clark,639,U.S. Senate,None Of These Candidates,8,
Clark,639,U.S. Senate,Harry Reid,292,
Clark,639,U.S. Senate,Richard Ziser,154,
Clark,639,U.S. Senate,Thomas Hurst,11,
Clark,639,President,David Cobb,1,
Clark,639,President,George Bush,369,
Clark,639,President,John Kerry,365,
Clark,639,President,Michael Peroutka,0,
Clark,639,President,Michael Badnarik,1,
Clark,639,President,None Of These Candidates,1,
Clark,639,President,Ralph Nader,2,
Clark,639,State House,Glenn Brown,26,10
Clark,639,State House,Joseph Hogan,324,10
Clark,639,State House,Rex Wilhoite,314,10
Clark,639,State Senate,Leo Davenport,300,3
Clark,639,State Senate,Valerie Wiener,375,3
Clark,639,U.S. House,Shelley Berkley,423,1
Clark,639,U.S. House,Jim Duensing,12,1
Clark,639,U.S. House,Russ Mickelson,258,1
Clark,639,U.S. Senate,David Schumann,5,
Clark,639,U.S. Senate,Gary Marinch,1,
Clark,639,U.S. Senate,None Of These Candidates,12,
Clark,639,U.S. Senate,Harry Reid,455,
Clark,639,U.S. Senate,Richard Ziser,242,
Clark,639,U.S. Senate,Thomas Hurst,8,
Clark,640,President,David Cobb,1,
Clark,640,President,George Bush,129,
Clark,640,President,John Kerry,194,
Clark,640,President,Michael Peroutka,0,
Clark,640,President,Michael Badnarik,0,
Clark,640,President,None Of These Candidates,1,
Clark,640,President,Ralph Nader,4,
Clark,640,State House,Glenn Brown,19,10
Clark,640,State House,Joseph Hogan,191,10
Clark,640,State House,Rex Wilhoite,88,10
Clark,640,State Senate,Leo Davenport,100,3
Clark,640,State Senate,Valerie Wiener,192,3
Clark,640,U.S. House,Shelley Berkley,213,1
Clark,640,U.S. House,Jim Duensing,8,1
Clark,640,U.S. House,Russ Mickelson,86,1
Clark,640,U.S. Senate,David Schumann,2,
Clark,640,U.S. Senate,Gary Marinch,2,
Clark,640,U.S. Senate,None Of These Candidates,6,
Clark,640,U.S. Senate,Harry Reid,225,
Clark,640,U.S. Senate,Richard Ziser,78,
Clark,640,U.S. Senate,Thomas Hurst,7,
Clark,640,President,David Cobb,2,
Clark,640,President,George Bush,265,
Clark,640,President,John Kerry,441,
Clark,640,President,Michael Peroutka,0,
Clark,640,President,Michael Badnarik,4,
Clark,640,President,None Of These Candidates,5,
Clark,640,President,Ralph Nader,5,
Clark,640,State House,Glenn Brown,27,10
Clark,640,State House,Joseph Hogan,432,10
Clark,640,State House,Rex Wilhoite,189,10
Clark,640,State Senate,Leo Davenport,205,3
Clark,640,State Senate,Valerie Wiener,439,3
Clark,640,U.S. House,Shelley Berkley,484,1
Clark,640,U.S. House,Jim Duensing,25,1
Clark,640,U.S. House,Russ Mickelson,170,1
Clark,640,U.S. Senate,David Schumann,2,
Clark,640,U.S. Senate,Gary Marinch,2,
Clark,640,U.S. Senate,None Of These Candidates,16,
Clark,640,U.S. Senate,Harry Reid,512,
Clark,640,U.S. Senate,Richard Ziser,152,
Clark,640,U.S. Senate,Thomas Hurst,13,
Clark,640,President,David Cobb,0,
Clark,640,President,George Bush,0,
Clark,640,President,John Kerry,0,
Clark,640,President,Michael Peroutka,0,
Clark,640,President,Michael Badnarik,0,
Clark,640,President,None Of These Candidates,0,
Clark,640,President,Ralph Nader,0,
Clark,640,State House,Glenn Brown,0,10
Clark,640,State House,Joseph Hogan,0,10
Clark,640,State House,Rex Wilhoite,0,10
Clark,640,State Senate,Dina Titus,0,7
Clark,640,State Senate,John Russo,0,7
Clark,640,State Senate,Paul Fairfield,0,7
Clark,640,U.S. House,Shelley Berkley,0,1
Clark,640,U.S. House,Jim Duensing,0,1
Clark,640,U.S. House,Russ Mickelson,0,1
Clark,640,U.S. Senate,David Schumann,0,
Clark,640,U.S. Senate,Gary Marinch,0,
Clark,640,U.S. Senate,None Of These Candidates,0,
Clark,640,U.S. Senate,Harry Reid,0,
Clark,640,U.S. Senate,Richard Ziser,0,
Clark,640,U.S. Senate,Thomas Hurst,0,
Clark,640,President,David Cobb,2,
Clark,640,President,George Bush,233,
Clark,640,President,John Kerry,483,
Clark,640,President,Michael Peroutka,1,
Clark,640,President,Michael Badnarik,3,
Clark,640,President,None Of These Candidates,2,
Clark,640,President,Ralph Nader,8,
Clark,640,State House,Barbara Buckley,482,8
Clark,640,State House,Patricia Peacock,187,8
Clark,640,State Senate,Danny Tarkanian,241,11
Clark,640,State Senate,Mike Schneider,411,11
Clark,640,U.S. House,Shelley Berkley,498,1
Clark,640,U.S. House,Jim Duensing,24,1
Clark,640,U.S. House,Russ Mickelson,144,1
Clark,640,U.S. Senate,David Schumann,3,
Clark,640,U.S. Senate,Gary Marinch,6,
Clark,640,U.S. Senate,None Of These Candidates,15,
Clark,640,U.S. Senate,Harry Reid,531,
Clark,640,U.S. Senate,Richard Ziser,134,
Clark,640,U.S. Senate,Thomas Hurst,9,
Clark,640,President,David Cobb,0,
Clark,640,President,George Bush,178,
Clark,640,President,John Kerry,361,
Clark,640,President,Michael Peroutka,1,
Clark,640,President,Michael Badnarik,4,
Clark,640,President,None Of These Candidates,3,
Clark,640,President,Ralph Nader,1,
Clark,640,State House,Barbara Buckley,361,8
Clark,640,State House,Patricia Peacock,145,8
Clark,640,State Senate,Danny Tarkanian,193,11
Clark,640,State Senate,Mike Schneider,308,11
Clark,640,U.S. House,Shelley Berkley,377,1
Clark,640,U.S. House,Jim Duensing,17,1
Clark,640,U.S. House,Russ Mickelson,114,1
Clark,640,U.S. Senate,David Schumann,5,
Clark,640,U.S. Senate,Gary Marinch,2,
Clark,640,U.S. Senate,None Of These Candidates,17,
Clark,640,U.S. Senate,Harry Reid,392,
Clark,640,U.S. Senate,Richard Ziser,111,
Clark,640,U.S. Senate,Thomas Hurst,8,
Clark,641,President,David Cobb,0,
Clark,641,President,George Bush,0,
Clark,641,President,John Kerry,0,
Clark,641,President,Michael Peroutka,0,
Clark,641,President,Michael Badnarik,0,
Clark,641,President,None Of These Candidates,0,
Clark,641,President,Ralph Nader,0,
Clark,641,State House,Glenn Brown,0,10
Clark,641,State House,Joseph Hogan,0,10
Clark,641,State House,Rex Wilhoite,0,10
Clark,641,State Senate,Dina Titus,0,7
Clark,641,State Senate,John Russo,0,7
Clark,641,State Senate,Paul Fairfield,0,7
Clark,641,U.S. House,Shelley Berkley,0,1
Clark,641,U.S. House,Jim Duensing,0,1
Clark,641,U.S. House,Russ Mickelson,0,1
Clark,641,U.S. Senate,David Schumann,0,
Clark,641,U.S. Senate,Gary Marinch,0,
Clark,641,U.S. Senate,None Of These Candidates,0,
Clark,641,U.S. Senate,Harry Reid,0,
Clark,641,U.S. Senate,Richard Ziser,0,
Clark,641,U.S. Senate,Thomas Hurst,0,
Clark,641,President,David Cobb,1,
Clark,641,President,George Bush,45,
Clark,641,President,John Kerry,101,
Clark,641,President,Michael Peroutka,0,
Clark,641,President,Michael Badnarik,2,
Clark,641,President,None Of These Candidates,1,
Clark,641,President,Ralph Nader,0,
Clark,641,State House,Glenn Brown,3,10
Clark,641,State House,Joseph Hogan,89,10
Clark,641,State House,Rex Wilhoite,39,10
Clark,641,State Senate,Dina Titus,90,7
Clark,641,State Senate,John Russo,6,7
Clark,641,State Senate,Paul Fairfield,35,7
Clark,641,U.S. House,Shelley Berkley,100,1
Clark,641,U.S. House,Jim Duensing,6,1
Clark,641,U.S. House,Russ Mickelson,33,1
Clark,641,U.S. Senate,David Schumann,2,
Clark,641,U.S. Senate,Gary Marinch,0,
Clark,641,U.S. Senate,None Of These Candidates,1,
Clark,641,U.S. Senate,Harry Reid,111,
Clark,641,U.S. Senate,Richard Ziser,30,
Clark,641,U.S. Senate,Thomas Hurst,3,
Clark,641,President,David Cobb,2,
Clark,641,President,George Bush,104,
Clark,641,President,John Kerry,252,
Clark,641,President,Michael Peroutka,0,
Clark,641,President,Michael Badnarik,1,
Clark,641,President,None Of These Candidates,2,
Clark,641,President,Ralph Nader,0,
Clark,641,State House,Barbara Buckley,247,8
Clark,641,State House,Patricia Peacock,79,8
Clark,641,State Senate,Danny Tarkanian,106,11
Clark,641,State Senate,Mike Schneider,223,11
Clark,641,U.S. House,Shelley Berkley,244,1
Clark,641,U.S. House,Jim Duensing,12,1
Clark,641,U.S. House,Russ Mickelson,72,1
Clark,641,U.S. Senate,David Schumann,3,
Clark,641,U.S. Senate,Gary Marinch,2,
Clark,641,U.S. Senate,None Of These Candidates,4,
Clark,641,U.S. Senate,Harry Reid,264,
Clark,641,U.S. Senate,Richard Ziser,65,
Clark,641,U.S. Senate,Thomas Hurst,6,
Clark,641,President,David Cobb,2,
Clark,641,President,George Bush,183,
Clark,641,President,John Kerry,438,
Clark,641,President,Michael Peroutka,2,
Clark,641,President,Michael Badnarik,5,
Clark,641,President,None Of These Candidates,3,
Clark,641,President,Ralph Nader,6,
Clark,641,State House,Barbara Buckley,432,8
Clark,641,State House,Patricia Peacock,148,8
Clark,641,State Senate,Danny Tarkanian,183,11
Clark,641,State Senate,Mike Schneider,381,11
Clark,641,U.S. House,Shelley Berkley,432,1
Clark,641,U.S. House,Jim Duensing,25,1
Clark,641,U.S. House,Russ Mickelson,125,1
Clark,641,U.S. Senate,David Schumann,8,
Clark,641,U.S. Senate,Gary Marinch,4,
Clark,641,U.S. Senate,None Of These Candidates,7,
Clark,641,U.S. Senate,Harry Reid,457,
Clark,641,U.S. Senate,Richard Ziser,116,
Clark,641,U.S. Senate,Thomas Hurst,11,
Clark,641,President,David Cobb,0,
Clark,641,President,George Bush,77,
Clark,641,President,John Kerry,229,
Clark,641,President,Michael Peroutka,1,
Clark,641,President,Michael Badnarik,0,
Clark,641,President,None Of These Candidates,0,
Clark,641,President,Ralph Nader,3,
Clark,641,State House,Barbara Buckley,224,8
Clark,641,State House,Patricia Peacock,61,8
Clark,641,State Senate,Danny Tarkanian,90,11
Clark,641,State Senate,Mike Schneider,193,11
Clark,641,U.S. House,Shelley Berkley,224,1
Clark,641,U.S. House,Jim Duensing,13,1
Clark,641,U.S. House,Russ Mickelson,51,1
Clark,641,U.S. Senate,David Schumann,4,
Clark,641,U.S. Senate,Gary Marinch,3,
Clark,641,U.S. Senate,None Of These Candidates,9,
Clark,641,U.S. Senate,Harry Reid,237,
Clark,641,U.S. Senate,Richard Ziser,47,
Clark,641,U.S. Senate,Thomas Hurst,3,
Clark,642,President,David Cobb,1,
Clark,642,President,George Bush,232,
Clark,642,President,John Kerry,510,
Clark,642,President,Michael Peroutka,2,
Clark,642,President,Michael Badnarik,2,
Clark,642,President,None Of These Candidates,3,
Clark,642,President,Ralph Nader,5,
Clark,642,State House,Bob Adney,226,42
Clark,642,State House,Harry Mortenson,472,42
Clark,642,State Senate,Danny Tarkanian,258,11
Clark,642,State Senate,Mike Schneider,446,11
Clark,642,U.S. House,Shelley Berkley,523,1
Clark,642,U.S. House,Jim Duensing,29,1
Clark,642,U.S. House,Russ Mickelson,158,1
Clark,642,U.S. Senate,David Schumann,10,
Clark,642,U.S. Senate,Gary Marinch,8,
Clark,642,U.S. Senate,None Of These Candidates,18,
Clark,642,U.S. Senate,Harry Reid,536,
