county,precinct,office,candidate,votes,district
Douglas,02,U.S. Senate,Harry Reid,260,
Douglas,02,U.S. Senate,Wil Stand,2,
Douglas,03,Attorney General,Travis Barrick,297,
Douglas,03,Attorney General,Catherine Cortez Masto,289,
Douglas,03,Attorney General,Joel Hansen,67,
Douglas,03,Attorney General,None Of These Candidates,43,
Douglas,03,Governor,David Curtis,3,
Douglas,03,Governor,Eugene Disimone,19,
Douglas,03,Governor,Floyd Fitzgibbons,8,
Douglas,03,Governor,Aaron Honig,3,
Douglas,03,Governor,Lampitt Arthur Forest,2,
Douglas,03,Governor,None Of These Candidates,17,
Douglas,03,Governor,Rory Reid,190,
Douglas,03,Governor,Brian Sandoval,471,
Douglas,03,State House,Joetta Brown,259,39
Douglas,03,State House,Kelly Kite,372,39
Douglas,03,State House,David Schumann,61,39
Douglas,03,U.S. House,Russell Best,42,2
Douglas,03,U.S. House,Dean Heller,465,2
Douglas,03,U.S. House,Nancy Price,186,2
Douglas,03,U.S. Senate,Sharron Angle,387,
Douglas,03,U.S. Senate,Scott Ashjian,8,
Douglas,03,U.S. Senate,Tim Fasano,6,
Douglas,03,U.S. Senate,Michael Haines,5,
Douglas,03,U.S. Senate,Jesse Holland,4,
Douglas,03,U.S. Senate,None Of These Candidates,30,
Douglas,03,U.S. Senate,Jeffrey Reeves,2,
Douglas,03,U.S. Senate,Harry Reid,271,
Douglas,03,U.S. Senate,Wil Stand,4,
Douglas,04,Attorney General,Travis Barrick,197,
Douglas,04,Attorney General,Catherine Cortez Masto,214,
Douglas,04,Attorney General,Joel Hansen,49,
Douglas,04,Attorney General,None Of These Candidates,25,
Douglas,04,Governor,David Curtis,6,
Douglas,04,Governor,Eugene Disimone,12,
Douglas,04,Governor,Floyd Fitzgibbons,6,
Douglas,04,Governor,Aaron Honig,1,
Douglas,04,Governor,Lampitt Arthur Forest,4,
Douglas,04,Governor,None Of These Candidates,7,
Douglas,04,Governor,Rory Reid,137,
Douglas,04,Governor,Brian Sandoval,315,
Douglas,04,State House,Joetta Brown,186,39
Douglas,04,State House,Kelly Kite,255,39
Douglas,04,State House,David Schumann,40,39
Douglas,04,U.S. House,Russell Best,18,2
Douglas,04,U.S. House,Dean Heller,321,2
Douglas,04,U.S. House,Nancy Price,134,2
Douglas,04,U.S. Senate,Sharron Angle,259,
Douglas,04,U.S. Senate,Scott Ashjian,6,
Douglas,04,U.S. Senate,Tim Fasano,6,
Douglas,04,U.S. Senate,Michael Haines,4,
Douglas,04,U.S. Senate,Jesse Holland,4,
Douglas,04,U.S. Senate,None Of These Candidates,14,
Douglas,04,U.S. Senate,Jeffrey Reeves,2,
Douglas,04,U.S. Senate,Harry Reid,191,
Douglas,04,U.S. Senate,Wil Stand,3,
Douglas,05,Attorney General,Travis Barrick,306,
Douglas,05,Attorney General,Catherine Cortez Masto,203,
Douglas,05,Attorney General,Joel Hansen,49,
Douglas,05,Attorney General,None Of These Candidates,17,
Douglas,05,Governor,David Curtis,0,
Douglas,05,Governor,Eugene Disimone,3,
Douglas,05,Governor,Floyd Fitzgibbons,3,
Douglas,05,Governor,Aaron Honig,2,
Douglas,05,Governor,Lampitt Arthur Forest,4,
Douglas,05,Governor,None Of These Candidates,6,
Douglas,05,Governor,Rory Reid,107,
Douglas,05,Governor,Brian Sandoval,454,
Douglas,05,State House,Joetta Brown,162,39
Douglas,05,State House,Kelly Kite,359,39
Douglas,05,State House,David Schumann,52,39
Douglas,05,State Senate,Cody Quirk,24,
Douglas,05,State Senate,Kevin Ranft,115,
Douglas,05,State Senate,James Settelmeyer,435,
Douglas,05,U.S. House,Russell Best,16,2
Douglas,05,U.S. House,Dean Heller,438,2
Douglas,05,U.S. House,Nancy Price,122,2
Douglas,05,U.S. Senate,Sharron Angle,400,
Douglas,05,U.S. Senate,Scott Ashjian,4,
Douglas,05,U.S. Senate,Tim Fasano,2,
Douglas,05,U.S. Senate,Michael Haines,3,
Douglas,05,U.S. Senate,Jesse Holland,0,
Douglas,05,U.S. Senate,None Of These Candidates,17,
Douglas,05,U.S. Senate,Jeffrey Reeves,2,
Douglas,05,U.S. Senate,Harry Reid,150,
Douglas,05,U.S. Senate,Wil Stand,1,
Douglas,06,Attorney General,Travis Barrick,287,
Douglas,06,Attorney General,Catherine Cortez Masto,299,
Douglas,06,Attorney General,Joel Hansen,79,
Douglas,06,Attorney General,None Of These Candidates,24,
Douglas,06,Governor,David Curtis,6,
Douglas,06,Governor,Eugene Disimone,4,
Douglas,06,Governor,Floyd Fitzgibbons,6,
Douglas,06,Governor,Aaron Honig,4,
Douglas,06,Governor,Lampitt Arthur Forest,2,
Douglas,06,Governor,None Of These Candidates,14,
Douglas,06,Governor,Rory Reid,195,
Douglas,06,Governor,Brian Sandoval,465,
Douglas,06,State House,Joetta Brown,268,39
Douglas,06,State House,Kelly Kite,351,39
Douglas,06,State House,David Schumann,53,39
Douglas,06,State Senate,Cody Quirk,29,
Douglas,06,State Senate,Kevin Ranft,198,
Douglas,06,State Senate,James Settelmeyer,455,
Douglas,06,U.S. House,Russell Best,25,2
Douglas,06,U.S. House,Dean Heller,471,2
Douglas,06,U.S. House,Nancy Price,186,2
Douglas,06,U.S. Senate,Sharron Angle,400,
Douglas,06,U.S. Senate,Scott Ashjian,7,
Douglas,06,U.S. Senate,Tim Fasano,6,
Douglas,06,U.S. Senate,Michael Haines,5,
Douglas,06,U.S. Senate,Jesse Holland,5,
Douglas,06,U.S. Senate,None Of These Candidates,16,
Douglas,06,U.S. Senate,Jeffrey Reeves,1,
Douglas,06,U.S. Senate,Harry Reid,257,
Douglas,06,U.S. Senate,Wil Stand,2,
Douglas,07,Attorney General,Travis Barrick,274,
Douglas,07,Attorney General,Catherine Cortez Masto,259,
Douglas,07,Attorney General,Joel Hansen,38,
Douglas,07,Attorney General,None Of These Candidates,21,
Douglas,07,Governor,David Curtis,7,
Douglas,07,Governor,Eugene Disimone,11,
Douglas,07,Governor,Floyd Fitzgibbons,7,
Douglas,07,Governor,Aaron Honig,1,
Douglas,07,Governor,Lampitt Arthur Forest,3,
Douglas,07,Governor,None Of These Candidates,5,
Douglas,07,Governor,Rory Reid,145,
Douglas,07,Governor,Brian Sandoval,426,
Douglas,07,State House,Joetta Brown,235,39
Douglas,07,State House,Kelly Kite,307,39
Douglas,07,State House,David Schumann,53,39
Douglas,07,U.S. House,Russell Best,27,2
Douglas,07,U.S. House,Dean Heller,416,2
Douglas,07,U.S. House,Nancy Price,155,2
Douglas,07,U.S. Senate,Sharron Angle,337,
Douglas,07,U.S. Senate,Scott Ashjian,7,
Douglas,07,U.S. Senate,Tim Fasano,6,
Douglas,07,U.S. Senate,Michael Haines,5,
Douglas,07,U.S. Senate,Jesse Holland,4,
Douglas,07,U.S. Senate,None Of These Candidates,20,
Douglas,07,U.S. Senate,Jeffrey Reeves,4,
Douglas,07,U.S. Senate,Harry Reid,223,
Douglas,07,U.S. Senate,Wil Stand,1,
Douglas,08,Attorney General,Travis Barrick,207,
Douglas,08,Attorney General,Catherine Cortez Masto,173,
Douglas,08,Attorney General,Joel Hansen,45,
Douglas,08,Attorney General,None Of These Candidates,11,
Douglas,08,Governor,David Curtis,5,
Douglas,08,Governor,Eugene Disimone,11,
Douglas,08,Governor,Floyd Fitzgibbons,3,
Douglas,08,Governor,Aaron Honig,3,
Douglas,08,Governor,Lampitt Arthur Forest,1,
Douglas,08,Governor,None Of These Candidates,16,
Douglas,08,Governor,Rory Reid,112,
Douglas,08,Governor,Brian Sandoval,295,
Douglas,08,State House,Joetta Brown,176,39
Douglas,08,State House,Kelly Kite,223,39
Douglas,08,State House,David Schumann,40,39
Douglas,08,State Senate,Cody Quirk,21,
Douglas,08,State Senate,Kevin Ranft,120,
Douglas,08,State Senate,James Settelmeyer,298,
Douglas,08,U.S. House,Russell Best,22,2
Douglas,08,U.S. House,Dean Heller,289,2
Douglas,08,U.S. House,Nancy Price,125,2
Douglas,08,U.S. Senate,Sharron Angle,235,
Douglas,08,U.S. Senate,Scott Ashjian,11,
Douglas,08,U.S. Senate,Tim Fasano,6,
Douglas,08,U.S. Senate,Michael Haines,3,
Douglas,08,U.S. Senate,Jesse Holland,1,
Douglas,08,U.S. Senate,None Of These Candidates,12,
Douglas,08,U.S. Senate,Jeffrey Reeves,5,
Douglas,08,U.S. Senate,Harry Reid,169,
Douglas,08,U.S. Senate,Wil Stand,2,
Douglas,09,Attorney General,Travis Barrick,236,
Douglas,09,Attorney General,Catherine Cortez Masto,248,
Douglas,09,Attorney General,Joel Hansen,50,
Douglas,09,Attorney General,None Of These Candidates,17,
Douglas,09,Governor,David Curtis,6,
Douglas,09,Governor,Eugene Disimone,7,
Douglas,09,Governor,Floyd Fitzgibbons,8,
Douglas,09,Governor,Aaron Honig,4,
Douglas,09,Governor,Lampitt Arthur Forest,4,
Douglas,09,Governor,None Of These Candidates,11,
Douglas,09,Governor,Rory Reid,139,
Douglas,09,Governor,Brian Sandoval,378,
Douglas,09,State House,Joetta Brown,187,39
Douglas,09,State House,Kelly Kite,301,39
Douglas,09,State House,David Schumann,56,39
Douglas,09,State Senate,Cody Quirk,25,
Douglas,09,State Senate,Kevin Ranft,144,
Douglas,09,State Senate,James Settelmeyer,378,
Douglas,09,U.S. House,Russell Best,20,2
Douglas,09,U.S. House,Dean Heller,366,2
Douglas,09,U.S. House,Nancy Price,153,2
Douglas,09,U.S. Senate,Sharron Angle,302,
Douglas,09,U.S. Senate,Scott Ashjian,11,
Douglas,09,U.S. Senate,Tim Fasano,8,
Douglas,09,U.S. Senate,Michael Haines,6,
Douglas,09,U.S. Senate,Jesse Holland,2,
Douglas,09,U.S. Senate,None Of These Candidates,16,
Douglas,09,U.S. Senate,Jeffrey Reeves,2,
Douglas,09,U.S. Senate,Harry Reid,208,
Douglas,09,U.S. Senate,Wil Stand,2,
Douglas,10,Attorney General,Travis Barrick,307,
Douglas,10,Attorney General,Catherine Cortez Masto,268,
Douglas,10,Attorney General,Joel Hansen,72,
Douglas,10,Attorney General,None Of These Candidates,31,
Douglas,10,Governor,David Curtis,3,
Douglas,10,Governor,Eugene Disimone,15,
Douglas,10,Governor,Floyd Fitzgibbons,15,
Douglas,10,Governor,Aaron Honig,4,
Douglas,10,Governor,Lampitt Arthur Forest,6,
Douglas,10,Governor,None Of These Candidates,16,
Douglas,10,Governor,Rory Reid,165,
Douglas,10,Governor,Brian Sandoval,465,
Douglas,10,State House,Joetta Brown,204,39
Douglas,10,State House,Kelly Kite,379,39
Douglas,10,State House,David Schumann,71,39
Douglas,10,U.S. House,Russell Best,52,2
Douglas,10,U.S. House,Dean Heller,440,2
Douglas,10,U.S. House,Nancy Price,171,2
Douglas,10,U.S. Senate,Sharron Angle,382,
Douglas,10,U.S. Senate,Scott Ashjian,16,
Douglas,10,U.S. Senate,Tim Fasano,16,
Douglas,10,U.S. Senate,Michael Haines,12,
Douglas,10,U.S. Senate,Jesse Holland,4,
Douglas,10,U.S. Senate,None Of These Candidates,29,
Douglas,10,U.S. Senate,Jeffrey Reeves,3,
Douglas,10,U.S. Senate,Harry Reid,226,
Douglas,10,U.S. Senate,Wil Stand,3,
Douglas,11,Attorney General,Travis Barrick,354,
Douglas,11,Attorney General,Catherine Cortez Masto,343,
Douglas,11,Attorney General,Joel Hansen,77,
Douglas,11,Attorney General,None Of These Candidates,29,
Douglas,11,Governor,David Curtis,8,
Douglas,11,Governor,Eugene Disimone,7,
Douglas,11,Governor,Floyd Fitzgibbons,2,
Douglas,11,Governor,Aaron Honig,3,
Douglas,11,Governor,Lampitt Arthur Forest,4,
Douglas,11,Governor,None Of These Candidates,19,
Douglas,11,Governor,Rory Reid,216,
Douglas,11,Governor,Brian Sandoval,547,
Douglas,11,State House,Joetta Brown,282,39
Douglas,11,State House,Kelly Kite,436,39
Douglas,11,State House,David Schumann,75,39
Douglas,11,State Senate,Cody Quirk,37,
Douglas,11,State Senate,Kevin Ranft,189,
Douglas,11,State Senate,James Settelmeyer,578,
Douglas,11,U.S. House,Russell Best,25,2
Douglas,11,U.S. House,Dean Heller,564,2
Douglas,11,U.S. House,Nancy Price,209,2
Douglas,11,U.S. Senate,Sharron Angle,487,
Douglas,11,U.S. Senate,Scott Ashjian,7,
Douglas,11,U.S. Senate,Tim Fasano,2,
Douglas,11,U.S. Senate,Michael Haines,6,
Douglas,11,U.S. Senate,Jesse Holland,1,
Douglas,11,U.S. Senate,None Of These Candidates,14,
Douglas,11,U.S. Senate,Jeffrey Reeves,2,
Douglas,11,U.S. Senate,Harry Reid,291,
Douglas,11,U.S. Senate,Wil Stand,1,
Douglas,12,Attorney General,Travis Barrick,7,
Douglas,12,Attorney General,Catherine Cortez Masto,59,
Douglas,12,Attorney General,Joel Hansen,4,
Douglas,12,Attorney General,None Of These Candidates,10,
Douglas,12,Governor,David Curtis,2,
Douglas,12,Governor,Eugene Disimone,1,
Douglas,12,Governor,Floyd Fitzgibbons,3,
Douglas,12,Governor,Aaron Honig,0,
Douglas,12,Governor,Lampitt Arthur Forest,0,
Douglas,12,Governor,None Of These Candidates,5,
Douglas,12,Governor,Rory Reid,54,
Douglas,12,Governor,Brian Sandoval,15,
Douglas,12,State House,Joetta Brown,59,39
Douglas,12,State House,Kelly Kite,12,39
Douglas,12,State House,David Schumann,6,39
Douglas,12,U.S. House,Russell Best,6,2
Douglas,12,U.S. House,Dean Heller,17,2
Douglas,12,U.S. House,Nancy Price,54,2
Douglas,12,U.S. Senate,Sharron Angle,9,
Douglas,12,U.S. Senate,Scott Ashjian,0,
Douglas,12,U.S. Senate,Tim Fasano,2,
Douglas,12,U.S. Senate,Michael Haines,0,
Douglas,12,U.S. Senate,Jesse Holland,0,
Douglas,12,U.S. Senate,None Of These Candidates,3,
Douglas,12,U.S. Senate,Jeffrey Reeves,0,
Douglas,12,U.S. Senate,Harry Reid,67,
Douglas,12,U.S. Senate,Wil Stand,0,
Douglas,13,Attorney General,Travis Barrick,327,
Douglas,13,Attorney General,Catherine Cortez Masto,362,
Douglas,13,Attorney General,Joel Hansen,68,
Douglas,13,Attorney General,None Of These Candidates,37,
Douglas,13,Governor,David Curtis,10,
Douglas,13,Governor,Eugene Disimone,26,
Douglas,13,Governor,Floyd Fitzgibbons,18,
Douglas,13,Governor,Aaron Honig,6,
Douglas,13,Governor,Lampitt Arthur Forest,8,
Douglas,13,Governor,None Of These Candidates,25,
Douglas,13,Governor,Rory Reid,240,
Douglas,13,Governor,Brian Sandoval,476,
Douglas,13,State House,Joetta Brown,288,39
Douglas,13,State House,Kelly Kite,410,39
Douglas,13,State House,David Schumann,79,39
Douglas,13,State Senate,Cody Quirk,46,
Douglas,13,State Senate,Kevin Ranft,250,
Douglas,13,State Senate,James Settelmeyer,489,
Douglas,13,U.S. House,Russell Best,44,2
Douglas,13,U.S. House,Dean Heller,485,2
Douglas,13,U.S. House,Nancy Price,245,2
Douglas,13,U.S. Senate,Sharron Angle,401,
Douglas,13,U.S. Senate,Scott Ashjian,15,
Douglas,13,U.S. Senate,Tim Fasano,9,
Douglas,13,U.S. Senate,Michael Haines,5,
Douglas,13,U.S. Senate,Jesse Holland,4,
Douglas,13,U.S. Senate,None Of These Candidates,25,
Douglas,13,U.S. Senate,Jeffrey Reeves,3,
Douglas,13,U.S. Senate,Harry Reid,343,
Douglas,13,U.S. Senate,Wil Stand,4,
Douglas,14,Attorney General,Travis Barrick,327,
Douglas,14,Attorney General,Catherine Cortez Masto,203,
Douglas,14,Attorney General,Joel Hansen,59,
Douglas,14,Attorney General,None Of These Candidates,16,
Douglas,14,Governor,David Curtis,2,
Douglas,14,Governor,Eugene Disimone,8,
Douglas,14,Governor,Floyd Fitzgibbons,5,
Douglas,14,Governor,Aaron Honig,1,
Douglas,14,Governor,Lampitt Arthur Forest,4,
Douglas,14,Governor,None Of These Candidates,5,
Douglas,14,Governor,Rory Reid,117,
Douglas,14,Governor,Brian Sandoval,469,
Douglas,14,State House,Joetta Brown,171,39
Douglas,14,State House,Kelly Kite,348,39
Douglas,14,State House,David Schumann,72,39
Douglas,14,U.S. House,Russell Best,23,2
Douglas,14,U.S. House,Dean Heller,459,2
Douglas,14,U.S. House,Nancy Price,119,2
Douglas,14,U.S. Senate,Sharron Angle,430,
Douglas,14,U.S. Senate,Scott Ashjian,7,
Douglas,14,U.S. Senate,Tim Fasano,2,
Douglas,14,U.S. Senate,Michael Haines,2,
Douglas,14,U.S. Senate,Jesse Holland,0,
Douglas,14,U.S. Senate,None Of These Candidates,16,
Douglas,14,U.S. Senate,Jeffrey Reeves,0,
Douglas,14,U.S. Senate,Harry Reid,160,
Douglas,14,U.S. Senate,Wil Stand,1,
Douglas,15,Attorney General,Travis Barrick,150,
Douglas,15,Attorney General,Catherine Cortez Masto,123,
Douglas,15,Attorney General,Joel Hansen,23,
Douglas,15,Attorney General,None Of These Candidates,8,
Douglas,15,Governor,David Curtis,4,
Douglas,15,Governor,Eugene Disimone,6,
Douglas,15,Governor,Floyd Fitzgibbons,3,
Douglas,15,Governor,Aaron Honig,2,
Douglas,15,Governor,Lampitt Arthur Forest,1,
Douglas,15,Governor,None Of These Candidates,4,
Douglas,15,Governor,Rory Reid,73,
Douglas,15,Governor,Brian Sandoval,216,
Douglas,15,State House,Joetta Brown,103,39
Douglas,15,State House,Kelly Kite,160,39
Douglas,15,State House,David Schumann,40,39
Douglas,15,State Senate,Cody Quirk,10,
Douglas,15,State Senate,Kevin Ranft,63,
Douglas,15,State Senate,James Settelmeyer,233,
Douglas,15,U.S. House,Russell Best,8,2
Douglas,15,U.S. House,Dean Heller,233,2
Douglas,15,U.S. House,Nancy Price,61,2
Douglas,15,U.S. Senate,Sharron Angle,203,
Douglas,15,U.S. Senate,Scott Ashjian,1,
Douglas,15,U.S. Senate,Tim Fasano,2,
Douglas,15,U.S. Senate,Michael Haines,3,
Douglas,15,U.S. Senate,Jesse Holland,0,
Douglas,15,U.S. Senate,None Of These Candidates,12,
Douglas,15,U.S. Senate,Jeffrey Reeves,0,
Douglas,15,U.S. Senate,Harry Reid,89,
Douglas,15,U.S. Senate,Wil Stand,1,
Douglas,16,Attorney General,Travis Barrick,310,
Douglas,16,Attorney General,Catherine Cortez Masto,201,
Douglas,16,Attorney General,Joel Hansen,26,
Douglas,16,Attorney General,None Of These Candidates,21,
Douglas,16,Governor,David Curtis,1,
Douglas,16,Governor,Eugene Disimone,4,
Douglas,16,Governor,Floyd Fitzgibbons,3,
Douglas,16,Governor,Aaron Honig,0,
Douglas,16,Governor,Lampitt Arthur Forest,7,
Douglas,16,Governor,None Of These Candidates,8,
Douglas,16,Governor,Rory Reid,102,
Douglas,16,Governor,Brian Sandoval,443,
Douglas,16,State House,Joetta Brown,177,39
Douglas,16,State House,Kelly Kite,340,39
Douglas,16,State House,David Schumann,39,39
Douglas,16,State Senate,Cody Quirk,20,
Douglas,16,State Senate,Kevin Ranft,102,
Douglas,16,State Senate,James Settelmeyer,430,
Douglas,16,U.S. House,Russell Best,14,2
Douglas,16,U.S. House,Dean Heller,430,2
Douglas,16,U.S. House,Nancy Price,117,2
Douglas,16,U.S. Senate,Sharron Angle,371,
Douglas,16,U.S. Senate,Scott Ashjian,7,
Douglas,16,U.S. Senate,Tim Fasano,2,
Douglas,16,U.S. Senate,Michael Haines,2,
Douglas,16,U.S. Senate,Jesse Holland,3,
Douglas,16,U.S. Senate,None Of These Candidates,12,
Douglas,16,U.S. Senate,Jeffrey Reeves,0,
Douglas,16,U.S. Senate,Harry Reid,173,
Douglas,16,U.S. Senate,Wil Stand,1,
Douglas,17,Attorney General,Travis Barrick,497,
Douglas,17,Attorney General,Catherine Cortez Masto,350,
Douglas,17,Attorney General,Joel Hansen,61,
Douglas,17,Attorney General,None Of These Candidates,41,
Douglas,17,Governor,David Curtis,12,
Douglas,17,Governor,Eugene Disimone,10,
Douglas,17,Governor,Floyd Fitzgibbons,6,
Douglas,17,Governor,Aaron Honig,4,
Douglas,17,Governor,Lampitt Arthur Forest,10,
Douglas,17,Governor,None Of These Candidates,14,
Douglas,17,Governor,Rory Reid,217,
Douglas,17,Governor,Brian Sandoval,691,
Douglas,17,State House,Joetta Brown,280,39
Douglas,17,State House,Kelly Kite,588,39
Douglas,17,State House,David Schumann,70,39
Douglas,17,U.S. House,Russell Best,30,2
Douglas,17,U.S. House,Dean Heller,708,2
Douglas,17,U.S. House,Nancy Price,209,2
Douglas,17,U.S. Senate,Sharron Angle,627,
Douglas,17,U.S. Senate,Scott Ashjian,15,
Douglas,17,U.S. Senate,Tim Fasano,2,
Douglas,17,U.S. Senate,Michael Haines,4,
Douglas,17,U.S. Senate,Jesse Holland,3,
Douglas,17,U.S. Senate,None Of These Candidates,23,
Douglas,17,U.S. Senate,Jeffrey Reeves,2,
Douglas,17,U.S. Senate,Harry Reid,288,
Douglas,17,U.S. Senate,Wil Stand,0,
Douglas,18,Attorney General,Travis Barrick,321,
Douglas,18,Attorney General,Catherine Cortez Masto,289,
Douglas,18,Attorney General,Joel Hansen,55,
Douglas,18,Attorney General,None Of These Candidates,40,
Douglas,18,Governor,David Curtis,7,
Douglas,18,Governor,Eugene Disimone,12,
Douglas,18,Governor,Floyd Fitzgibbons,10,
Douglas,18,Governor,Aaron Honig,3,
Douglas,18,Governor,Lampitt Arthur Forest,5,
Douglas,18,Governor,None Of These Candidates,17,
Douglas,18,Governor,Rory Reid,184,
Douglas,18,Governor,Brian Sandoval,480,
Douglas,18,State House,Joetta Brown,239,39
Douglas,18,State House,Kelly Kite,407,39
Douglas,18,State House,David Schumann,58,39
Douglas,18,State Senate,Cody Quirk,40,
Douglas,18,State Senate,Kevin Ranft,161,
Douglas,18,State Senate,James Settelmeyer,508,
Douglas,18,U.S. House,Russell Best,27,2
Douglas,18,U.S. House,Dean Heller,500,2
Douglas,18,U.S. House,Nancy Price,176,2
Douglas,18,U.S. Senate,Sharron Angle,404,
Douglas,18,U.S. Senate,Scott Ashjian,10,
Douglas,18,U.S. Senate,Tim Fasano,9,
Douglas,18,U.S. Senate,Michael Haines,7,
Douglas,18,U.S. Senate,Jesse Holland,1,
Douglas,18,U.S. Senate,None Of These Candidates,27,
Douglas,18,U.S. Senate,Jeffrey Reeves,3,
Douglas,18,U.S. Senate,Harry Reid,257,
Douglas,18,U.S. Senate,Wil Stand,3,
Douglas,19,Attorney General,Travis Barrick,285,
Douglas,19,Attorney General,Catherine Cortez Masto,276,
Douglas,19,Attorney General,Joel Hansen,57,
Douglas,19,Attorney General,None Of These Candidates,26,
Douglas,19,Governor,David Curtis,6,
Douglas,19,Governor,Eugene Disimone,13,
Douglas,19,Governor,Floyd Fitzgibbons,8,
Douglas,19,Governor,Aaron Honig,1,
Douglas,19,Governor,Lampitt Arthur Forest,6,
Douglas,19,Governor,None Of These Candidates,16,
Douglas,19,Governor,Rory Reid,190,
Douglas,19,Governor,Brian Sandoval,411,
Douglas,19,State House,Joetta Brown,233,39
Douglas,19,State House,Kelly Kite,348,39
Douglas,19,State House,David Schumann,55,39
Douglas,19,U.S. House,Russell Best,31,2
Douglas,19,U.S. House,Dean Heller,417,2
Douglas,19,U.S. House,Nancy Price,187,2
Douglas,19,U.S. Senate,Sharron Angle,352,
Douglas,19,U.S. Senate,Scott Ashjian,14,
Douglas,19,U.S. Senate,Tim Fasano,12,
Douglas,19,U.S. Senate,Michael Haines,3,
Douglas,19,U.S. Senate,Jesse Holland,3,
Douglas,19,U.S. Senate,None Of These Candidates,16,
Douglas,19,U.S. Senate,Jeffrey Reeves,0,
Douglas,19,U.S. Senate,Harry Reid,253,
Douglas,19,U.S. Senate,Wil Stand,2,
Douglas,20,Attorney General,Travis Barrick,257,
Douglas,20,Attorney General,Catherine Cortez Masto,293,
Douglas,20,Attorney General,Joel Hansen,45,
Douglas,20,Attorney General,None Of These Candidates,25,
Douglas,20,Governor,David Curtis,9,
Douglas,20,Governor,Eugene Disimone,10,
